sd_weight,de_weight
0.08417493111548703,0.03301568244916335
0.08714070661862346,0.024677509814918678
0.08337132129818356,0.04062526122210148
0.09071404836031738,0.08417620998077405
0.09120508772990105,0.16655915365759258
0.08483659773419848,0.09847006879556422
0.08204818313220189,0.01618366578848325
0.08554884357289148,0.032101167315175094
0.08606758605645193,0.02536472148541114
0.08823090864956104,0.031990967256304105
0.0928668685384035,0.1192895724617779
0.08167022313551006,0.06096603180836442
0.08982795276236526,0.12782540919719407
0.08198123412480864,0.021113918488410415
0.0826226468823968,0.07597058091206833
0.08193805709293216,0.020227560050568902
0.0858099557175432,0.050505050505050504
0.08755429670307144,0.020227560050568902
0.08551966300649028,0.038558786346396964
