station_name,pagerank,betweenness,out_strength,in_strength,z_pagerank,z_betweenness,z_out_strength,z_in_strength,bridge_vs_popularity,pagerank_eps,betweenness_eps
Keilaniemi (M),0.002152369619772637,0.010848425573055433,21619.0,21362.0,-0.04487493572027473,-0.05110535902149697,-0.19858522597778772,-0.20329631499545478,-0.0062304233012222335,0.002152379619772637,0.010848435573055433
Herttoniemenranta,0.0017420176205871197,0.0,13460.0,13168.0,-0.2910521902109529,-0.2991432458234928,-0.3967554910346006,-0.4008290183492957,-0.008091055612539866,0.0017420276205871196,1e-08
Tapiolan urheilupuisto,0.0017451137145395423,0.0,11760.0,12749.0,-0.2891947899536972,-0.2991432458234928,-0.4380460230356525,-0.4109298485549656,-0.009948455869795592,0.0017451237145395422,1e-08
Revontulentie,0.0017534319617197652,0.0,14432.0,14377.0,-0.284204529745226,-0.2991432458234928,-0.37314702214929335,-0.37168366341217174,-0.0149387160782668,0.0017534419617197651,1e-08
Mustikkamaa,0.00183880670855715,0.0018680089485458614,22676.0,22823.0,-0.23298674398816843,-0.2564331779888258,-0.17291223049242785,-0.1680759977389303,-0.02344643400065738,0.0018388167085571499,0.0018680189485458614
Sepetlahdentie,0.0017735939644348707,0.0,12503.0,12784.0,-0.27210899595158083,-0.2991432458234928,-0.4199996316963692,-0.41008610378838223,-0.02703424987191194,0.0017736039644348706,1e-08
Päijänteentie,0.0017896814440723245,0.0,33711.0,31232.0,-0.2624578389529948,-0.2991432458234928,0.09511189929087041,0.034639709181065806,-0.03668540687049798,0.0017896914440723244,1e-08
Teollisuuskatu,0.0017906090552556703,0.0,34589.0,32620.0,-0.26190134897657413,-0.2991432458234928,0.11643724464200189,0.06810021592443061,-0.03724189684691864,0.0017906190552556703,1e-08
Kuikkarinne,0.0017956466674418864,0.0,31450.0,32051.0,-0.258879198384758,-0.2991432458234928,0.04019549172947147,0.05438333671911751,-0.040264047438734796,0.0017956566674418863,1e-08
Nokkala,0.0018008887851051574,0.0,12223.0,12631.0,-0.2557343614237524,-0.2991432458234928,-0.42680042520242484,-0.41377447376801824,-0.04340888439974039,0.0018008987851051573,1e-08
Hauenkalliontie,0.0018013203879599573,0.0,12046.0,13072.0,-0.2554754354138003,-0.2991432458234928,-0.4310994982401814,-0.4031432897090673,-0.043667810409692476,0.0018013303879599572,1e-08
Kustaankatu,0.0018050417837153076,0.0,39582.0,32996.0,-0.2532429058008247,-0.2991432458234928,0.23770996598391472,0.07716444541686948,-0.045900340022668074,0.0018050517837153075,1e-08
Muurarinkuja,0.0018278937037469337,0.00023489932885906043,10703.0,10554.0,-0.2395336441318376,-0.2937725187305107,-0.4637190185210123,-0.46384469891641067,-0.054238874598673104,0.0018279037037469336,0.00023490932885906042
Puistokaari,0.0018323992201752708,0.0,28667.0,28131.0,-0.23683070697887584,-0.2991432458234928,-0.027399538011073983,-0.040116077138224,-0.06231253884461693,0.0018324092201752707,1e-08
Valimotie,0.0021476807437383954,0.008094162085595763,20089.0,21112.0,-0.04768787346895846,-0.11407870852044927,-0.23574670477873438,-0.2093230633281934,-0.0663908350514908,0.0021476907437383954,0.008094172085595763
Tunnelitie,0.0018475631845610077,0.0,18416.0,18518.0,-0.22773358273655558,-0.2991432458234928,-0.2763814459774166,-0.2718566040286893,-0.07140966308693719,0.0018475731845610077,1e-08
Aurinkotuulenkatu,0.0018722556151281788,5.592841163310962e-05,2191.0,2198.0,-0.21292016699642724,-0.29786450127754466,-0.6704631411051025,-0.6652827351898662,-0.08494433428111742,0.0018722656151281788,5.593841163310962e-05
Paciuksenkatu,0.001878834701512396,0.0,33325.0,32374.0,-0.2089732593991979,-0.2991432458234928,0.08573651967180805,0.06216989556501581,-0.09016998642429488,0.0018788447015123959,1e-08
Pohjankulma,0.0024250338340085047,0.013434004474272931,19518.0,19279.0,0.11870103757015327,0.008011194113244016,-0.24961546582144062,-0.25351118210383294,-0.11068984345690926,0.0024250438340085046,0.013434014474272931
Puotilantie,0.0019374084399728644,0.0,6002.0,6149.0,-0.1738338616429457,-0.2991432458234928,-0.5778994837780387,-0.5700360045392651,-0.12530938418054707,0.0019374184399728643,1e-08
Haukilahdenaukio,0.001939657125373164,0.0,13430.0,14339.0,-0.17248483641787613,-0.2991432458234928,-0.39748414748167804,-0.372599729158748,-0.12665840940561665,0.0019396671253731638,1e-08
Piispanportti,0.001942879683113263,0.0,13873.0,14061.0,-0.17055156834931573,-0.2991432458234928,-0.38672432061316864,-0.37930147330475333,-0.12859167747417705,0.001942889683113263,1e-08
Hakalehto,0.0019440214263376449,0.0,15991.0,15652.0,-0.16986661686164284,-0.2991432458234928,-0.3352811754495052,-0.3409472469152048,-0.12927662896184994,0.0019440314263376448,1e-08
Mastokatu,0.0019524592965908404,0.0,39594.0,42074.0,-0.16480459270481368,-0.2991432458234928,0.2380014285627457,0.29600773087527416,-0.1343386531186791,0.0019524692965908403,1e-08
Kulttuuriaukio,0.0019551529077549987,2.237136465324385e-05,15826.0,14621.0,-0.16318864882645048,-0.2986317480051135,-0.33928878590843087,-0.36580155703941886,-0.135443099178663,0.0019551629077549986,2.238136465324385e-05
Otaranta,0.0021018429191088867,0.003847874720357942,20561.0,20382.0,-0.07518677646325365,-0.21116562106226258,-0.22428251001138352,-0.22692116845979016,-0.13597884459900894,0.0021018529191088866,0.003847884720357942
Ehrenströmintie,0.0019583959858430165,0.0,41423.0,42196.0,-0.1612430702466172,-0.2991432458234928,0.2824251832862303,0.2989487840616506,-0.1379001755768756,0.0019584059858430165,1e-08
Käpylän asema,0.002240121024323219,0.007102908277404922,24959.0,23506.0,0.0077686480635019576,-0.13674268848808238,-0.11746147486983882,-0.1516109212938884,-0.14451133655158435,0.002240131024323219,0.007102918277404922
Heikkiläntie,0.002569229268776811,0.01564876957494407,53999.0,55153.0,0.20520637033765135,0.05864947813278928,0.5878779659010702,0.6113030966508276,-0.14655689220486207,0.0025692392687768108,0.015648779574944073
Matinlahdenranta,0.0019938671589773225,0.0,13783.0,14417.0,-0.13996330060226564,-0.2991432458234928,-0.3889102899544008,-0.37071938367893353,-0.15917994522122714,0.0019938771589773224,1e-08
Kuunkatu,0.0019953269117692018,0.0,15298.0,14566.0,-0.13908756968039074,-0.2991432458234928,-0.35211313937699285,-0.36712744167262135,-0.16005567614310204,0.0019953369117692017,1e-08
Kalkkihiekantie,0.0020176156932593388,0.0003243847874720358,2219.0,2464.0,-0.12571614455251184,-0.2917265274569937,-0.669783061754497,-0.6588702749638323,-0.16601038290448183,0.0020176256932593387,0.0003243947874720358
Jalavatie,0.002023211796595646,0.0,38670.0,37125.0,-0.12235894546998617,-0.2991432458234928,0.21555880999276222,0.17670222088038048,-0.17678430035350662,0.0020232217965956457,1e-08
Karhulantie,0.0020246687491690175,0.0,5332.0,6104.0,-0.12148489444757696,-0.2991432458234928,-0.5941728110961002,-0.571120819239158,-0.17765835137591582,0.0020246787491690174,1e-08
Merisotilaantori,0.0020299057001932196,0.0,41326.0,43690.0,-0.11834315704261945,-0.2991432458234928,0.28006919410734676,0.33496463209809657,-0.18080008878087334,0.0020299157001932196,1e-08
Matinkyläntie,0.0020578998030185243,0.0,15254.0,15041.0,-0.10154901106759857,-0.2991432458234928,-0.353181835499373,-0.355676619840418,-0.19759423475589422,0.002057909803018524,1e-08
Länsisatamankuja,0.0020592216467891413,0.0,44837.0,45166.0,-0.10075601415041043,-0.2991432458234928,0.36534628696363675,0.3705465542545853,-0.19838723167308236,0.0020592316467891413,1e-08
Eerikinkatu,0.002060155241648108,0.0,46748.0,45593.0,-0.10019593446359719,-0.2991432458234928,0.4117617026424662,0.3808402404069029,-0.19894731135989557,0.002060165241648108,1e-08
Westendinasema,0.002178654335015547,0.0026062639821029083,18930.0,18513.0,-0.02910628089122044,-0.23955374998231066,-0.2638971321841574,-0.27197713899534404,-0.21044746909109022,0.002178664335015547,0.002606273982102908
Stenbäckinkatu,0.0020800318756794985,0.0,41243.0,39884.0,-0.0882715982739944,-0.2991432458234928,0.27805324460376596,0.24321341548048386,-0.2108716475494984,0.0020800418756794985,1e-08
Merihaka,0.002086806693146517,0.0,38025.0,38160.0,-0.08420726821829494,-0.2991432458234928,0.19989269638059842,0.20165295897791835,-0.21493597760519784,0.0020868166931465168,1e-08
Tulisuontie,0.0021517754280792924,0.0010626398210290828,10637.0,9843.0,-0.045231401583726426,-0.27484709945047864,-0.4653220627045826,-0.48098477117471927,-0.2296156978667522,0.0021517854280792923,0.0010626498210290828
Komeetankatu,0.002146738448702499,0.0,17169.0,16125.0,-0.04825317254223616,-0.2991432458234928,-0.3066692656275999,-0.3295446390696633,-0.2508900732812566,0.0021467484487024987,1e-08
Eläinmuseo,0.002150814657099355,0.0,51234.0,46623.0,-0.04580778469506683,-0.2991432458234928,0.5207201300287713,0.40567044353778603,-0.253335461128426,0.002150824657099355,1e-08
Porolahden koulu,0.002153100720310083,1.1241891785549672e-05,11768.0,12652.0,-0.044436335875696606,-0.2988862117439052,-0.4378517146497652,-0.4132682269080682,-0.25444987586820855,0.002153110720310083,1.1251891785549672e-05
Torpanranta,0.0021596438291819338,0.0,25081.0,26769.0,-0.040511011809765636,-0.2991432458234928,-0.11449827198505745,-0.07294980205498398,-0.25863223401372715,0.0021596538291819337,1e-08
Mäkelänkatu,0.0021643874643853056,0.0,49473.0,36110.0,-0.03766522308937616,-0.2991432458234928,0.4779479965853287,0.1522336226494617,-0.26147802273411663,0.0021643974643853056,1e-08
Korppaanmäentie,0.0022603478060153246,0.0024832214765100674,34128.0,34287.0,0.019903043884719106,-0.2423669879833965,0.10524022390524607,0.1082865738071317,-0.2622700318681156,0.0022603578060153245,0.0024832314765100673
Laivalahden puistotie,0.00225701888864348,0.001767337807606264,14893.0,15602.0,0.017905968835362402,-0.2587349181715324,-0.3619500014125375,-0.3421525965817525,-0.27664088700689476,0.00225702888864348,0.001767347807606264
Itälahdenkatu,0.0022027075044597777,0.00015659955257270693,44111.0,44350.0,-0.014676368944080623,-0.29556276109483803,0.347712800944364,0.3508752476965265,-0.2808863921507574,0.0022027175044597776,0.00015660955257270693
Agronominkatu,0.0021995374254162384,0.0,8595.0,9900.0,-0.01657815413583287,-0.2991432458234928,-0.5149192782023166,-0.4796106725548549,-0.2825650916876599,0.0021995474254162383,1e-08
Laajasalon ostoskeskus,0.002309559272899213,0.0022371364653243847,12300.0,12466.0,0.049425853158173015,-0.24799346398556824,-0.42493020698825956,-0.4177521276676257,-0.29741931714374126,0.002309569272899213,0.0022371464653243847
Gebhardinaukio,0.002311572077923477,0.001778523489932886,44344.0,41733.0,0.050633369670050436,-0.25847916926234277,0.3533720326833317,0.28778724614941864,-0.3091125389323932,0.002311582077923477,0.001778533489932886
Korjaamo,0.004840989605993506,0.06712527964205817,110121.0,110092.0,1.5680746487592396,1.2356059582234324,1.9509998699969708,1.935717203260135,-0.3324686905358072,0.004840999605993506,0.06712528964205816
Tenholantie,0.0024255481701778553,0.00308027834924061,41550.0,41588.0,0.11900959672499428,-0.22871590801650118,0.28550982891219123,0.2842917321164303,-0.34772550474149544,0.0024255581701778553,0.00308028834924061
Puotinkylän kartano,0.0023225293992295056,2.2483783571099344e-05,6553.0,6757.0,0.05720685604527047,-0.2986291776643176,-0.5645164937000506,-0.5553789525940448,-0.3558360337095881,0.0023225393992295056,2.2493783571099345e-05
Majurinkulma,0.002336895687749671,0.0,16097.0,16559.0,0.06582544075336234,-0.2991432458234928,-0.33270658933649844,-0.3190822039640291,-0.3649686865768551,0.002336905687749671,1e-08
Tilkantori,0.0023384143945568833,0.0,33835.0,35489.0,0.06673653920765994,-0.2991432458234928,0.0981236792721236,0.13726317979093897,-0.3658797850311527,0.0023384243945568832,1e-08
Kansallismuseo,0.0023440270274358473,0.0,51849.0,50611.0,0.07010365464842767,-0.2991432458234928,0.5356575871938576,0.5018091329416324,-0.36924690047192044,0.002344037027435847,1e-08
Nordenskiöldinaukio,0.002356523614744905,0.0,47366.0,46809.0,0.07760057329474342,-0.2991432458234928,0.42677202545226034,0.41015434429734354,-0.3767438191182362,0.002356533614744905,1e-08
Länsituuli,0.004514946222409206,0.056565995525727074,39154.0,38482.0,1.3724755894761218,0.994178987948429,0.22731446733894403,0.20941541083048568,-0.37829660152769284,0.004514956222409206,0.056566005525727076
Karhupuisto,0.0023625303094807434,0.0,56929.0,47766.0,0.08120409325216374,-0.2991432458234928,0.6590434122322949,0.43322473691506697,-0.38034733907565654,0.0023625403094807433,1e-08
Jäähalli,0.0023652587235360183,0.0,45515.0,45692.0,0.08284091598624208,-0.2991432458234928,0.3818139226675856,0.3832268327466674,-0.3819841618097348,0.0023652687235360182,1e-08
Leppäsuonaukio,0.0023728144191551555,0.0,57660.0,51297.0,0.08737370833763385,-0.2991432458234928,0.6767983409927472,0.5183465303666672,-0.38651695416112664,0.0023728244191551554,1e-08
Mellstenintie,0.0025603452685227348,0.004630872483221477,18987.0,19695.0,0.19987670508493208,-0.19326319741898895,-0.26251268493471036,-0.2434826728781559,-0.39313990250392106,0.0025603552685227347,0.004630882483221477
Abraham Wetterin tie,0.0023989944096682128,0.0,14204.0,13946.0,0.10307953699178582,-0.2991432458234928,-0.37868481114708147,-0.38207377753781313,-0.40222278281527857,0.0023990044096682127,1e-08
Tapionaukio,0.0028604579425350074,0.011700223713646533,27471.0,25268.0,0.3799194836575694,-0.03162988681114748,-0.056448641701225745,-0.10913439904474664,-0.41154937046871687,0.0028604679425350073,0.011700233713646533
Puotilan ostoskeskus,0.0026513642198020405,0.006118568232662193,7950.0,8458.0,0.2544805466088778,-0.15924859249676918,-0.5305853918144804,-0.5143729569380913,-0.413729139105647,0.0026513742198020405,0.006118578232662193
Laivasillankatu,0.002440731200338258,0.0,54630.0,54451.0,0.12811815885496036,-0.2991432458234928,0.6032040398379312,0.5943799873324975,-0.42726140467845314,0.002440741200338258,1e-08
Rajasaarentie,0.0026220404842516357,0.004485514822434319,50757.0,50355.0,0.23688873098829455,-0.19658664806805617,0.5091344925202408,0.4956377426489081,-0.4334753790563507,0.0026220504842516357,0.004485524822434319
Malmin asema,0.0035784270331227336,0.029228187919463088,2968.0,2907.0,0.810641546376579,0.36912865388899113,-0.6515909391257982,-0.6481908769182195,-0.4415128924875879,0.0035784370331227336,0.02922819791946309
Designmuseo,0.002477909129778471,0.0,58908.0,56786.0,0.15042184109704942,-0.2991432458234928,0.7071104491911664,0.6506698167602762,-0.4495650869205422,0.002477919129778471,1e-08
Elimäenkatu,0.0024858701795456586,0.0,45412.0,45036.0,0.15519781240568167,-0.2991432458234928,0.37931220219928663,0.36741264512156124,-0.4543410582291745,0.0024858801795456585,1e-08
Rautatientori / länsi,0.00784078984076057,0.1400447427293065,186421.0,190478.0,3.367706641003011,2.902833097230583,3.8042161003971215,3.8735819691622413,-0.4648735437724283,0.00784079984076057,0.1400447527293065
Lastenlehto,0.0025194547003884265,0.0,60807.0,56261.0,0.17534574674222128,-0.2991432458234928,0.7532344022911649,0.6380136452615252,-0.4744889925657141,0.0025194647003884264,1e-08
Agnetankuja,0.0025197428491289314,0.0,16347.0,16919.0,0.1755186121503666,-0.2991432458234928,-0.32663445227752025,-0.31040368636488547,-0.4746618579738594,0.0025197528491289313,1e-08
Kauppakeskus Columbus,0.0028876804532036856,0.00895978775308309,3679.0,3586.0,0.39625073816604,-0.0942870843922071,-0.6343217813300642,-0.6318222284465014,-0.49053782255824707,0.0028876904532036856,0.00895979775308309
Käpyläntie,0.0025546100839383083,0.00010117702606994705,32730.0,32860.0,0.19643606875857395,-0.2968299391072047,0.0712848334714399,0.07388589432385968,-0.4932660078657786,0.002554620083938308,0.00010118702606994704
Ritarikatu,0.0025525722614009334,0.0,56833.0,56719.0,0.1952135438083217,-0.2991432458234928,0.6567117116016472,0.6490546482071023,-0.4943567896318145,0.0025525822614009333,1e-08
Kesäkatu,0.0025714720330587107,0.0,50672.0,51158.0,0.20655184338148624,-0.2991432458234928,0.5070699659201882,0.5149956582936646,-0.505695089204979,0.0025714820330587107,1e-08
Haapaniemenkatu,0.002583603252495474,0.0,55050.0,53889.0,0.21382957152828197,-0.2991432458234928,0.6134052300970146,0.5808318570805011,-0.5129728173517747,0.002583613252495474,1e-08
Kuusitie,0.0026267816317982443,0.00103425404427057,52586.0,50733.0,0.23973302732040924,-0.2754961105014372,0.5535582472437254,0.5047501861280088,-0.5152291378218464,0.002626791631798244,0.0010342640442705699
Seurasaari,0.002775432872726936,0.004653243847874721,47144.0,47113.0,0.32891147519221664,-0.19275169960060975,0.4213799677438877,0.4174828702699537,-0.5216631747928264,0.002775442872726936,0.0046532538478747205
Toinen linja,0.002609975599188247,0.0,59486.0,55439.0,0.2296507979782304,-0.2991432458234928,0.721149230071524,0.6181976967434806,-0.5287940438017231,0.0026099855991882468,1e-08
Heikkilänaukio,0.0026261443702878004,0.0,53290.0,53636.0,0.2393507231295072,-0.2991432458234928,0.570657385201808,0.5747327877677697,-0.538493968953,0.0026261543702878003,1e-08
Senaatintori,0.0026294457560151105,0.0,57241.0,58623.0,0.24133128146960803,-0.2991432458234928,0.6666214392818997,0.6949543635092396,-0.5404745272931009,0.0026294557560151105,1e-08
Roihupelto,0.002642048116805589,0.0,12083.0,12822.0,0.24889165545501277,-0.2991432458234928,-0.4302008219554526,-0.40917003804180596,-0.5480349012785055,0.002642058116805589,1e-08
Perämiehenkatu,0.0026436810857578164,0.0,60821.0,60633.0,0.24987130174435876,-0.2991432458234928,0.7535744419664677,0.7434094201044581,-0.5490145475678515,0.0026436910857578163,1e-08
Mosaiikkitori,0.003108109098942609,0.011882679617326003,3701.0,3606.0,0.5284896913740487,-0.027458223699441408,-0.6337874332688741,-0.6313400885798823,-0.5559479150734901,0.0031081190989426088,0.011882689617326003
Läkkitori,0.002663512426087771,0.0,14993.0,15988.0,0.2617684654598724,-0.2991432458234928,-0.35952114658894624,-0.3328472971560041,-0.5609117112833653,0.0026635224260877707,1e-08
Annankatu,0.0026751787915236577,0.0,62208.0,61485.0,0.26876731965966194,-0.2991432458234928,0.7872626583696788,0.7639485784224312,-0.5679105654831547,0.0026751887915236576,1e-08
Kulosaari (M),0.0027554829953139637,0.0018680089485458614,27403.0,27158.0,0.31694319903248297,-0.2564331779888258,-0.05810026298126782,-0.06357218164924269,-0.5733763770213087,0.0027554929953139636,0.0018680189485458614
Kasarmitori,0.0026889025856435345,0.0,61185.0,61811.0,0.27700046087581864,-0.2991432458234928,0.7624154735243399,0.7718074582483224,-0.5761437066993114,0.0026889125856435344,1e-08
Pernajantie,0.0027005332753891136,0.0,54512.0,52160.0,0.2839779126125777,-0.2991432458234928,0.6003379911460935,0.5391508656112809,-0.5831211584360705,0.0027005432753891136,1e-08
Marjaniementie,0.0029541712941136542,0.00650905534383326,11148.0,12034.0,0.43613974247570936,-0.15032051374229527,-0.45291061455603115,-0.42816634878659804,-0.5864602562180046,0.002954181294113654,0.00650906534383326
Venttiilikuja,0.0027068610174278748,0.0,56297.0,53046.0,0.28777403439416854,-0.2991432458234928,0.643693049747198,0.5605096617025066,-0.5869172802176613,0.0027068710174278747,1e-08
Velodrominrinne,0.002782247563097458,0.001196868008948546,43476.0,43311.0,0.3329997256916634,-0.2717781125402031,0.33228957281455934,0.3258280816256648,-0.6047778382318665,0.0027822575630974578,0.0011968780089485459
Paavalinpuisto,0.0028343359898896567,0.0,48936.0,47897.0,0.3642484729230495,-0.2991432458234928,0.4649050461826435,0.436382753041422,-0.6633917187465423,0.0028343459898896566,1e-08
Vihdintie,0.0028688484286986523,0.000719481074275179,40866.0,41120.0,0.3849530812803613,-0.28269306472988887,0.2688964619188268,0.27300965923754356,-0.6676461460102502,0.0028688584286986523,0.000719491074275179
Sammonpuistikko,0.0028820339864569244,0.0,67801.0,66693.0,0.39286332520338946,-0.2991432458234928,0.9231085086531392,0.8894977996900421,-0.6920065710268822,0.0028820439864569243,1e-08
Salmisaarenranta,0.0029059154726760726,0.0,58416.0,67745.0,0.4071902414174103,-0.2991432458234928,0.6951604834590973,0.9148583566742061,-0.7063334872409031,0.0029059254726760725,1e-08
Rautatieläisenkatu,0.0037083243246212407,0.019910514541387026,54126.0,53561.0,0.8885691759491131,0.15608981253403553,0.5909626115270312,0.5729247632679481,-0.7324793634150776,0.0037083343246212407,0.019910524541387028
Munkkiniemen aukio,0.0033431729415594877,0.010134228187919463,51886.0,54099.0,0.6695085520602632,-0.06743473409769465,0.5365562634785864,0.5858943256800015,-0.7369432861579578,0.0033431829415594876,0.010134238187919463
Arielinkatu,0.0029865047980350647,0.0,52971.0,54818.0,0.4555371701456982,-0.2991432458234928,0.5629093383145518,0.6032272538849579,-0.754680415969191,0.0029865147980350647,1e-08
Lauttasaarensilta,0.002987697935616621,0.0,65491.0,66539.0,0.45625295399624655,-0.2991432458234928,0.8670019622281806,0.8857853227170751,-0.7553961998197394,0.002987707935616621,1e-08
Puotinharju,0.00299511700295409,0.00010117702606994705,8796.0,8781.0,0.4607037806807629,-0.2968299391072047,-0.5100372800068982,-0.506586398092193,-0.7575337197879676,0.00299512700295409,0.00010118702606994704
Ratapihantie,0.0030956558526772883,0.0023158297078232325,65121.0,60256.0,0.5210187737687296,-0.24619422542845532,0.8580151993808929,0.7343210836186883,-0.767212999197185,0.003095665852677288,0.0023158397078232324
Piispansilta,0.0066623452325712314,0.09571588366890381,55340.0,54382.0,2.660737359047012,1.889300170112108,0.6204489090854294,0.5927166047926617,-0.7714371889349039,0.006662355232571231,0.0957158936689038
Pasilan asema,0.003169768328937169,0.0025856351106764244,65948.0,55711.0,0.5654801288136082,-0.24002540751835388,0.8781018287719927,0.6247547989295003,-0.8055055363319621,0.003169778328937169,0.0025856451106764243
Erottajan aukio,0.003116626522814769,0.0,69070.0,72166.0,0.5335994411214448,-0.2991432458234928,0.9539306763645127,1.021435374190356,-0.8327426869449375,0.003116636522814769,1e-08
Uimastadion,0.0031186704192485972,0.0,62524.0,62436.0,0.534825609907126,-0.2991432458234928,0.7949378396122273,0.786874329080169,-0.8339688557306189,0.003118680419248597,1e-08
Töölöntori,0.003134187128896248,0.0,71668.0,70572.0,0.5441343521269019,-0.2991432458234928,1.0170323246814141,0.9830088268208145,-0.8432775979503946,0.003134197128896248,1e-08
Paciuksenkaari,0.003150716807657814,0.00033557046979865775,46152.0,46975.0,0.5540507920204858,-0.29147077854780407,0.39728572789386213,0.41415610519028195,-0.8455215705682899,0.003150726807657814,0.00033558046979865775
Kapteeninpuistikko,0.0031506837820134558,0.0,76574.0,74989.0,0.5540309793658088,-0.2991432458234928,1.1361919423268028,1.0894894163636404,-0.8531742251893015,0.0031506937820134557,1e-08
Kalevankatu,0.003187260252581677,0.0,75220.0,73670.0,0.5759738360384115,-0.2991432458234928,1.1033052480153767,1.0576922921601113,-0.8751170818619043,0.003187270252581677,1e-08
Intiankatu,0.003685786909040649,0.011140714759479725,56163.0,56215.0,0.8750485909343995,-0.04442247295222038,0.6404383842835857,0.6369047235683013,-0.9194710638866198,0.003685796909040649,0.011140724759479725
Albertinkatu,0.00329470854181391,0.0,79300.0,78620.0,0.6404339212711216,-0.2991432458234928,1.202402524817901,1.177021909148336,-0.9395771670946145,0.00329471854181391,1e-08
Puotila (M),0.0039014448017148625,0.01477184580621227,10943.0,11502.0,1.0044254869484517,0.038599534754561626,-0.45788976694439326,-0.44099126923866583,-0.9658259521938901,0.0039014548017148624,0.01477185580621227
Niittymaa,0.0038171603594578767,0.011487695749440717,31757.0,32104.0,0.9538617937477701,-0.036489116085750305,0.047652076037896715,0.0556610073656581,-0.9903509098335205,0.0038171703594578766,0.011487705749440717
Brahen puistikko,0.0034469446760033847,0.0,71414.0,69687.0,0.7317630085508846,-0.2991432458234928,1.0108630334294924,0.9616741377229198,-1.0309062543743774,0.0034469546760033847,1e-08
Leppävaarankäytävä,0.005572333082962859,0.05495525727069352,33044.0,35009.0,2.006820236955063,0.9573511450251232,0.07891143761751654,0.12569182299208081,-1.0494690919299399,0.005572343082962859,0.05495526727069352
Siilitie (M),0.004021823136633906,0.014205816554809843,20474.0,21873.0,1.0766425299977096,0.02565786884732797,-0.22639561370790792,-0.19097764140333706,-1.0509846611503817,0.004021833136633906,0.014205826554809843
Hietaniemenkatu,0.0034868689359881123,0.0,78412.0,80067.0,0.7557142619385131,-0.2991432458234928,1.1808342939844105,1.2119047284982272,-1.054857507762006,0.003486878935988112,1e-08
Töölöntulli,0.0035331811906003166,7.86932424988477e-05,71319.0,68725.0,0.7834977836767645,-0.29734400726637983,1.0085556213470805,0.9384832101385415,-1.0808417909431443,0.0035331911906003165,7.87032424988477e-05
Koskelantie,0.0036482462467107425,0.0021359594392544377,55504.0,55631.0,0.8525272989643805,-0.25030677070185625,0.6244322309961191,0.6228262394630238,-1.1028340696662369,0.0036482562467107424,0.0021359694392544377
Töölönlahden puisto,0.003604683047748384,0.0,77751.0,77892.0,0.8263929832094419,-0.2991432458234928,1.164779563600472,1.159472018003401,-1.1255362290329347,0.0036046930477483838,1e-08
Gyldenintie,0.004005011541937668,0.009836655312355964,82873.0,81942.0,1.0665569638638914,-0.07423842618437738,1.2891855076648178,1.2571053409937667,-1.1407953900482688,0.004005021541937668,0.009836665312355964
Lauttasaaren ostoskeskus,0.003986641628607943,0.00925207693950738,77836.0,76762.0,1.0555365354567692,-0.08760419832293055,1.1668440902005246,1.1322311155394227,-1.1431407337796997,0.0039866516286079425,0.00925208693950738
Eteläesplanadi,0.003722756323109578,0.0,80088.0,87323.0,0.8972271812024669,-0.2991432458234928,1.2215419008278003,1.3868250721076327,-1.1963704270259596,0.003722766323109578,1e-08
Viiskulma,0.003739501400644425,1.1185682326621925e-05,92837.0,90662.0,0.9072728425418638,-0.2988874969143031,1.5311966022874532,1.4673183228396898,-1.2061603394561669,0.003739511400644425,1.1195682326621924e-05
Arabiankatu,0.0037483303951079414,0.0,54604.0,61660.0,0.9125695088704205,-0.2991432458234928,0.6025725375837975,0.7681673022553483,-1.2117127546939133,0.0037483403951079413,1e-08
Kaisaniemenpuisto,0.0046975498689137175,0.022885906040268456,104422.0,104960.0,1.4820226720922443,0.2241190223784751,1.8125794336005037,1.8120001134856767,-1.2579036497137692,0.0046975598689137175,0.022885916040268458
Ratsutori,0.0040317050605053134,0.00512630265421065,28120.0,28002.0,1.0825708668708758,-0.1819357055315652,-0.04068537389611831,-0.04322587927791712,-1.264506572402441,0.004031715060505313,0.00512631265421065
Teurastamo,0.0038761238400116414,0.0,69453.0,74018.0,0.9892350045198662,-0.2991432458234928,0.9632331903388672,1.0660815258392835,-1.288378250343359,0.0038761338400116413,1e-08
Hernesaarenranta,0.0038814931585517123,0.00013490270142659606,86248.0,94912.0,0.9924561514846771,-0.29605883686844203,1.3711593579610235,1.569773044496246,-1.288514988353119,0.0038815031585517122,0.00013491270142659606
Fleminginkatu,0.0044026138990268405,0.013512304250559284,90797.0,88747.0,1.3050854877690072,0.00980143647757137,1.481647963886191,1.421153430610912,-1.2952840512914359,0.00440262389902684,0.013512314250559284
Kauppakorkeakoulu,0.003920345654455693,2.2483783571099344e-05,97305.0,95062.0,1.0157644350820192,-0.2986291776643176,1.6397178358055118,1.5733890934958894,-1.3143936127463367,0.003920355654455693,2.2493783571099345e-05
Isoisänsilta,0.0039723964000099535,4.47427293064877e-05,72377.0,75410.0,1.0469905766876988,-0.29812025018673427,1.0342529053806764,1.0996384605559721,-1.345110826874433,0.0039724064000099535,4.47527293064877e-05
Marian sairaala,0.00398371514379359,0.0,94935.0,93514.0,1.053780886651997,-0.2991432458234928,1.5821539764863983,1.536071467819572,-1.35292413247549,0.00398372514379359,1e-08
Leppävaaranaukio,0.004840177773987871,0.021599552572706935,33400.0,34157.0,1.5675876167119938,0.1947078978216685,0.08755816078950152,0.10515266467410762,-1.3728797188903252,0.004840187773987871,0.021599562572706937
